Test_Time	DateTime	Step_Time	Step_Index	Cycle_Index	Current	Voltage	Charge_Capacity	Discharge_Capacity	Charge_Energy	Discharge_Energy	dV/dt	Internal_Resistance	Temperature
396771.6064	1523979605	386.2268	8	111	1.0998001	3.4568958	0.99792957	7.85E-07	3.4511456	1.70E-06	0.000387192	0.015385619	34.382671
396776.6201	1523979610	391.2405	8	111	1.0999193	3.4590998	0.99946326	7.85E-07	3.4564493	1.70E-06	0.000325203	0.015385619	34.3175403
396781.6383	1523979615	396.2587	8	111	1.0998564	3.4610748	1.0009956	7.85E-07	3.4617512	1.70E-06	0.000328064	0.015385619	34.36676
396786.6432	1523979620	401.2636	8	111	1.0993719	3.4631453	1.0025194	7.85E-07	3.4670262	1.70E-06	0.000439644	0.015385619	34.24843836
396791.6432	1523979625	406.2636	8	111	1.0999718	3.4655447	1.0040483	7.85E-07	3.4723232	1.70E-06	0.000502586	0.015385619	34.27645444
396796.6528	1523979630	411.2732	8	111	1.1001081	3.4679079	1.0055827	7.85E-07	3.4776423	1.70E-06	0.000644684	0.015385619	34.2416277
396801.6545	1523979635	416.2749	8	111	1.099946	3.4703875	1.0071063	7.85E-07	3.4829278	1.70E-06	0.000412941	0.015385619	34.191261
396806.6746	1523979640	421.295	8	111	1.1001825	3.4731131	1.0086417	7.85E-07	3.4882584	1.70E-06	0.000533104	0.015385619	34.173279
396811.6858	1523979645	426.3062	8	111	1.0999718	3.4761524	1.010177	7.85E-07	3.493593	1.70E-06	0.000716209	0.015385619	34.14541656
396816.6937	1523979650	431.3141	8	111	1.1000471	3.479188	1.0117044	7.85E-07	3.4989049	1.70E-06	0.000792503	0.015385619	34.13767215
396821.7178	1523979655	436.3382	8	111	1.100256	3.482336	1.0132409	7.85E-07	3.5042531	1.70E-06	0.000472069	0.015385619	34.10131172
396826.7337	1523979660	441.3541	8	111	1.1000395	3.4858503	1.0147727	7.85E-07	3.5095897	1.70E-06	0.000745773	0.015385619	34.06230278
396831.7363	1523979665	446.3567	8	111	1.100091	3.4895344	1.0163016	7.85E-07	3.5149224	1.70E-06	0.000754356	0.015385619	34.037113
396836.7434	1523979670	451.3638	8	111	1.1000671	3.4933872	1.0178331	7.85E-07	3.5202694	1.70E-06	0.000979424	0.015385619	34.023289
396841.7458	1523979675	456.3662	8	111	1.0999937	3.4976511	1.0193577	7.85E-07	3.5255988	1.70E-06	0.000782013	0.015385619	33.991089
396846.7704	1523979680	461.3908	8	111	1.0998659	3.5021257	1.0208989	7.85E-07	3.5309927	1.70E-06	0.000724792	0.015385619	33.983147
396851.7912	1523979685	466.4116	8	111	1.0999451	3.5069056	1.0224222	7.85E-07	3.5363312	1.70E-06	0.001049995	0.015385619	33.949974
396856.8152	1523979690	471.4356	8	111	1.0995522	3.5121689	1.0239642	7.85E-07	3.5417428	1.70E-06	0.001064301	0.015385619	33.94089518
396861.8378	1523979695	476.4582	8	111	1.1002617	3.5176821	1.025492	7.85E-07	3.5471129	1.70E-06	0.001250267	0.015385619	33.918705
396866.8618	1523979700	481.4822	8	111	1.0998135	3.5237064	1.0270373	7.85E-07	3.5525532	1.70E-06	0.001371384	0.015385619	33.844627
396871.8865	1523979705	486.5069	8	111	1.0999517	3.530426	1.0285697	7.85E-07	3.5579579	1.70E-06	0.001673698	0.015385619	33.896935
396876.9064	1523979710	491.5268	8	111	1.0998459	3.5373058	1.0301064	7.85E-07	3.5633886	1.70E-06	0.001617432	0.015385619	33.847469
396881.9279	1523979715	496.5483	8	111	1.0997839	3.5448027	1.03163	7.85E-07	3.5687835	1.70E-06	0.001785278	0.015385619	33.784184
396886.9398	1523979720	501.5602	8	111	1.0994368	3.5532942	1.033168	7.85E-07	3.5742414	1.70E-06	0.001745224	0.015385619	33.795551
396891.9479	1523979725	506.5683	8	111	1.0995722	3.5624466	1.0346938	7.85E-07	3.5796704	1.70E-06	0.002027512	0.015385619	33.797424
396896.952	1523979730	511.5724	8	111	1.0997362	3.572485	1.0362273	7.85E-07	3.5851409	1.70E-06	0.002004623	0.015385619	33.72827238
396901.4004	1523979734	516.0208	8	111	1.100317	3.5825157	1.0375891	7.85E-07	3.5900123	1.70E-06	0.002436638	0.015385619	33.7059145
396905.524	1523979739	520.1444	8	111	1.0999517	3.5925636	1.0388476	7.85E-07	3.5945275	1.70E-06	0.002703667	0.015385619	33.733189
396910.5417	1523979744	525.1621	8	111	1.0479536	3.6001053	1.0403157	7.85E-07	3.5998096	1.70E-06	2.96E-05	0.015385619	33.700035
396915.5706	1523979749	530.191	8	111	0.85368645	3.6000309	1.0414432	7.85E-07	3.6038685	1.70E-06	0.000121117	0.015385619	33.71822664
396920.5923	1523979754	535.2127	8	111	0.7128064	3.5999603	1.0423911	7.85E-07	3.6072805	1.70E-06	0.000116348	0.015385619	33.64677
396925.6154	1523979759	540.2358	8	111	0.62835115	3.6000128	1.0432352	7.85E-07	3.6103196	1.70E-06	-2.00E-05	0.015385619	33.6617387
396930.6329	1523979764	545.2533	8	111	0.56230485	3.5999184	1.0440024	7.85E-07	3.6130815	1.70E-06	8.01E-05	0.015385619	33.64864726
396935.6593	1523979769	550.2797	8	111	0.51906103	3.6000471	1.0447127	7.85E-07	3.6156385	1.70E-06	8.49E-05	0.015385619	33.59748902
396940.6616	1523979774	555.282	8	111	0.4811196	3.6001062	1.0453644	7.85E-07	3.6179845	1.70E-06	-5.72E-06	0.015385619	33.587437
396945.6761	1523979779	560.2965	8	111	0.44800156	3.5998592	1.0459787	7.85E-07	3.6201959	1.70E-06	8.96E-05	0.015385619	33.60544164
396950.7025	1523979784	565.3229	8	111	0.42073935	3.599946	1.0465546	7.85E-07	3.6222694	1.70E-06	-7.44E-05	0.015385619	33.5755
396955.7144	1523979789	570.3348	8	111	0.39583406	3.6000948	1.047097	7.85E-07	3.624222	1.70E-06	8.01E-05	0.015385619	33.559372
396960.7184	1523979794	575.3388	8	111	0.371562	3.5999584	1.0476087	7.85E-07	3.6260643	1.70E-06	-0.000134468	0.015385619	33.5242967
396965.7354	1523979799	580.3558	8	111	0.35206699	3.6001081	1.0480934	7.85E-07	3.6278093	1.70E-06	-3.43E-05	0.015385619	33.48220484
396970.7481	1523979804	585.3685	8	111	0.33514792	3.6000681	1.0485562	7.85E-07	3.6294756	1.70E-06	0.000116348	0.015385619	33.43271399
396975.7517	1523979809	590.3721	8	111	0.31873733	3.5999031	1.0489938	7.85E-07	3.6310508	1.70E-06	-0.000171661	0.015385619	33.427608
396980.7548	1523979814	595.3752	8	111	0.30479696	3.5999556	1.0494093	7.85E-07	3.6325464	1.70E-06	-9.82E-05	0.015385619	33.42664
396985.7562	1523979819	600.3766	8	111	0.29018041	3.6000748	1.0498091	7.85E-07	3.6339858	1.70E-06	2.96E-05	0.015385619	33.45301047
396990.7804	1523979824	605.4008	8	111	0.27632979	3.6000233	1.0501932	7.85E-07	3.6353686	1.70E-06	-7.92E-05	0.015385619	33.385693
396995.7829	1523979829	610.4033	8	111	0.2665529	3.5999603	1.0505595	7.85E-07	3.6366873	1.70E-06	-9.54E-06	0.015385619	33.32632519
397000.8082	1523979834	615.4286	8	111	0.25533879	3.5998621	1.0509121	7.85E-07	3.6379566	1.70E-06	0.000205994	0.015385619	33.31247728
397005.8084	1523979839	620.4288	8	111	0.2448443	3.5999317	1.0512483	7.85E-07	3.6391668	1.70E-06	7.63E-05	0.015385619	33.31037904
397010.8337	1523979844	625.4541	8	111	0.235018	3.5999584	1.0515752	7.85E-07	3.6403434	1.70E-06	-5.82E-05	0.015385619	33.294086
397015.8594	1523979849	630.4798	8	111	0.22680631	3.5998659	1.0518892	7.85E-07	3.641474	1.70E-06	7.15E-05	0.015385619	33.27624935
397020.8833	1523979854	635.5037	8	111	0.21842051	3.5999727	1.0521919	7.85E-07	3.6425636	1.70E-06	-0.00014782	0.015385619	33.25423
397025.906	1523979859	640.5264	8	111	0.2109596	3.5999289	1.052485	7.85E-07	3.6436191	1.70E-06	0.000247955	0.015385619	33.191833
397030.9243	1523979864	645.5447	8	111	0.20393541	3.6000872	1.0527672	7.85E-07	3.644635	1.70E-06	0.000202179	0.015385619	33.163567
397035.9474	1523979869	650.5678	8	111	0.19751897	3.5999889	1.0530399	7.85E-07	3.6456165	1.70E-06	0.000104904	0.015385619	33.19998527
397040.9732	1523979874	655.5936	8	111	0.18973713	3.599967	1.0533026	7.85E-07	3.6465626	1.70E-06	-0.000210762	0.015385619	33.215939
397045.9739	1523979879	660.5943	8	111	0.18524738	3.6001177	1.0535599	7.85E-07	3.6474886	1.70E-06	3.91E-05	0.015385619	33.169991
397050.9955	1523979884	665.6159	8	111	0.17959274	3.6000433	1.0538076	7.85E-07	3.6483805	1.70E-06	-1.14E-05	0.015385619	33.124828
397056.0195	1523979889	670.6399	8	111	0.17383681	3.5998831	1.0540478	7.85E-07	3.6492453	1.70E-06	-7.25E-05	0.015385619	33.094482
397061.0203	1523979894	675.6407	8	111	0.16754434	3.6001215	1.0542806	7.85E-07	3.6500835	1.70E-06	1.91E-06	0.015385619	33.144009
397066.048	1523979899	680.6684	8	111	0.16273142	3.5999517	1.0545074	7.85E-07	3.6508996	1.70E-06	-6.58E-05	0.015385619	33.057461
397071.0706	1523979904	685.691	8	111	0.15944868	3.6000328	1.0547285	7.85E-07	3.6516957	1.70E-06	-0.000124931	0.015385619	32.99693421
397076.0965	1523979909	690.7169	8	111	0.1546458	3.6000595	1.0549415	7.85E-07	3.6524625	1.70E-06	0.000177383	0.015385619	33.000763
397081.1217	1523979914	695.7421	8	111	0.15095358	3.6000452	1.0551509	7.85E-07	3.6532161	1.70E-06	-6.48E-05	0.015385619	33.007938
397086.1242	1523979919	700.7446	8	111	0.14607534	3.5998077	1.0553515	7.85E-07	3.6539383	1.70E-06	-0.000123024	0.015385619	32.961632
397091.1379	1523979924	705.7583	8	111	0.14169377	3.5999718	1.0555476	7.85E-07	3.6546443	1.70E-06	0.000116348	0.015385619	32.93755048
397096.1599	1523979929	710.7803	8	111	0.1380319	3.5999451	1.0557395	7.85E-07	3.6553352	1.70E-06	-8.68E-05	0.015385619	32.90544164
397101.1779	1523979934	715.7983	8	111	0.1355482	3.5999508	1.0559264	7.85E-07	3.656008	1.70E-06	-0.000119209	0.015385619	32.889477
397106.1883	1523979939	720.8087	8	111	0.13349251	3.6001015	1.0561112	7.85E-07	3.6566734	1.70E-06	-0.000162125	0.015385619	32.850006
397111.1953	1523979944	725.8157	8	111	0.12864533	3.5999966	1.0562873	7.85E-07	3.6573071	1.70E-06	-9.44E-05	0.015385619	32.85702486
397116.1977	1523979949	730.8181	8	111	0.12451398	3.5999775	1.0564587	7.85E-07	3.6579242	1.70E-06	4.20E-05	0.015385619	32.8169758
397121.2003	1523979954	735.8207	8	111	0.12106141	3.5999002	1.0566261	7.85E-07	3.6585269	1.70E-06	-0.000141144	0.015385619	32.804081
397126.2041	1523979959	740.8245	8	111	0.1192211	3.6000576	1.0567911	7.85E-07	3.659121	1.70E-06	0.000166893	0.015385619	32.781841
397131.2091	1523979964	745.8295	8	111	0.11665913	3.6001034	1.0569512	7.85E-07	3.6596971	1.70E-06	-4.29E-05	0.015385619	32.801041
397136.2114	1523979969	750.8318	8	111	0.11298815	3.5999727	1.0571076	7.85E-07	3.6602602	1.70E-06	-8.39E-05	0.015385619	32.77689
397141.2155	1523979974	755.8359	8	111	0.11074775	3.6001225	1.05726	7.85E-07	3.6608093	1.70E-06	0.00022316	0.015385619	32.7567834
397146.2195	1523979979	760.8399	8	111	0.10779667	3.5999775	1.0574088	7.85E-07	3.6613448	1.70E-06	-2.10E-05	0.015385619	32.75772898
397151.2213	1523979984	765.8417	8	111	0.10639683	3.6000834	1.0575558	7.85E-07	3.6618738	1.70E-06	-1.81E-05	0.015385619	32.717484
397156.2251	1523979989	770.8455	8	111	0.10272632	3.5999241	1.0576975	7.85E-07	3.662384	1.70E-06	7.34E-05	0.015385619	32.721649
397161.2314	1523979994	775.8518	8	111	0.10175898	3.5999203	1.0578371	7.85E-07	3.6628869	1.70E-06	-0.000116348	0.015385619	32.640182
397166.2329	1523979999	780.8533	8	111	0.09919855	3.6000862	1.0579747	7.85E-07	3.6633818	1.70E-06	-1.62E-05	0.015385619	32.662388
397171.2371	1523980004	785.8575	8	111	0.096296743	3.5999422	1.0581076	7.85E-07	3.6638603	1.70E-06	-0.000132561	0.015385619	32.671486
397176.2403	1523980009	790.8607	8	111	0.094895236	3.600132	1.0582381	7.85E-07	3.6643302	1.70E-06	-4.39E-05	0.015385619	32.634277
397181.2458	1523980014	795.8662	8	111	0.093276285	3.5998545	1.0583665	7.85E-07	3.6647923	1.70E-06	-5.53E-05	0.015385619	32.615105
397186.2504	1523980019	800.8708	8	111	0.090940215	3.6000166	1.0584915	7.85E-07	3.665242	1.70E-06	0.000131607	0.015385619	32.63810654
397191.2626	1523980024	805.883	8	111	0.088592112	3.5999126	1.0586143	7.85E-07	3.6656845	1.70E-06	9.35E-05	0.015385619	32.62724722
397196.2731	1523980029	810.8935	8	111	0.086724043	3.600112	1.0587342	7.85E-07	3.666116	1.70E-06	7.63E-06	0.015385619	32.537426
397201.2898	1523980034	815.9102	8	111	0.085835107	3.600152	1.0588531	7.85E-07	3.6665442	1.70E-06	-0.000105858	0.015385619	32.535515
397206.3013	1523980039	820.9217	8	111	0.083886728	3.5999346	1.0589676	7.85E-07	3.6669564	1.70E-06	-0.000160217	0.015385619	32.506088
397211.3101	1523980044	825.9305	8	111	0.081384875	3.5999594	1.0590811	7.85E-07	3.6673646	1.70E-06	-3.53E-05	0.015385619	32.53949633
397216.3185	1523980049	830.9389	8	111	0.079727702	3.600009	1.0591913	7.85E-07	3.667762	1.70E-06	6.68E-06	0.015385619	32.463905
397221.3295	1523980054	835.9499	8	111	0.078040153	3.6000519	1.0592998	7.85E-07	3.6681523	1.70E-06	-8.58E-06	0.015385619	32.468834
397226.3449	1523980059	840.9653	8	111	0.076802783	3.6000471	1.0594072	7.85E-07	3.668539	1.70E-06	0.000178337	0.015385619	32.456871
397231.3603	1523980064	845.9807	8	111	0.075368509	3.5999842	1.059512	7.85E-07	3.6689162	1.70E-06	0.000196457	0.015385619	32.465206
397236.3764	1523980069	850.9968	8	111	0.074268736	3.6000643	1.0596149	7.85E-07	3.6692867	1.70E-06	1.34E-05	0.015385619	32.420601
397241.3925	1523980074	856.0129	8	111	0.072679989	3.5999784	1.0597153	7.85E-07	3.6696479	1.70E-06	0.000132561	0.015385619	32.458027
397246.3965	1523980079	861.0169	8	111	0.073198691	3.6000738	1.0598158	7.85E-07	3.6700096	1.70E-06	4.48E-05	0.015385619	32.39055735
397251.3982	1523980084	866.0186	8	111	0.071556337	3.5998945	1.0599132	7.85E-07	3.6703603	1.70E-06	-0.000109673	0.015385619	32.437084
397256.4027	1523980089	871.0231	8	111	0.069610357	3.6000175	1.0600079	7.85E-07	3.6707015	1.70E-06	1.81E-05	0.015385619	32.395668
397261.4234	1523980095	876.0438	8	111	0.068097219	3.6000481	1.0601017	7.85E-07	3.6710391	1.70E-06	8.87E-05	0.015385619	32.350456
397266.4251	1523980100	881.0455	8	111	0.066595837	3.5999966	1.0601932	7.85E-07	3.6713686	1.70E-06	-9.25E-05	0.015385619	32.41088379
397271.4441	1523980105	886.0645	8	111	0.064923644	3.6000433	1.0602839	7.85E-07	3.6716948	1.70E-06	-0.000152588	0.015385619	32.33429453
397276.461	1523980110	891.0814	8	111	0.063785821	3.5999975	1.0603716	7.85E-07	3.6720111	1.70E-06	-9.54E-07	0.015385619	32.34835772
397281.4716	1523980115	896.092	8	111	0.06256298	3.5999308	1.0604587	7.85E-07	3.6723244	1.70E-06	-2.10E-05	0.015385619	32.337517
397286.4764	1523980120	901.0968	8	111	0.061579105	3.5999823	1.0605441	7.85E-07	3.6726317	1.70E-06	-0.000201225	0.015385619	32.29018095
397291.4913	1523980125	906.1117	8	111	0.060554922	3.5999537	1.0606287	7.85E-07	3.672936	1.70E-06	-0.000108719	0.015385619	32.290028
397296.5066	1523980130	911.127	8	111	0.059681017	3.5999985	1.0607113	7.85E-07	3.6732335	1.70E-06	-7.06E-05	0.015385619	32.251637
397301.5215	1523980135	916.1419	8	111	0.058894582	3.5998898	1.060793	7.85E-07	3.6735277	1.70E-06	-0.000132561	0.015385619	32.27821347
397306.5419	1523980140	921.1623	8	111	0.057836652	3.5998955	1.0608727	7.85E-07	3.6738148	1.70E-06	9.35E-05	0.015385619	32.274044
397311.5465	1523980145	926.1669	8	111	0.056972761	3.600049	1.0609512	7.85E-07	3.6740975	1.70E-06	0.000119209	0.015385619	32.21854111
397316.5494	1523980150	931.1698	8	111	0.056614202	3.6000595	1.0610287	7.85E-07	3.6743762	1.70E-06	0.000103951	0.015385619	32.215347
397318.4884	1523980152	933.1088	8	111	0.054955598	3.5999899	1.0610583	7.85E-07	3.6744828	1.70E-06	0.000103951	0.015385619	32.221581
397319.5544	1523980153	1.007	9	111	0	3.5983229	1.0610585	7.85E-07	3.6744838	1.70E-06	-0.00169754	0.015385619	32.22275292
397320.5595	1523980154	2.0121	9	111	0	3.5975666	1.0610585	7.85E-07	3.6744838	1.70E-06	-0.000795364	0.015385619	32.22385789
397321.549	1523980155	3.0016	9	111	0	3.5970716	1.0610585	7.85E-07	3.6744838	1.70E-06	-0.000349998	0.015385619	32.20847706
397322.5554	1523980156	4.008	9	111	0	3.5965424	1.0610585	7.85E-07	3.6744838	1.70E-06	-0.000709534	0.015385619	32.19283185
397323.5537	1523980157	5.0063	9	111	0	3.5959425	1.0610585	7.85E-07	3.6744838	1.70E-06	-0.000709534	0.015385619	32.17731255
397323.7266	1523980157	0.1033	10	111	-0.70408916	3.5824623	1.061059	7.47E-06	3.6744852	2.57E-05	-0.002706528	0.015385619	32.18008325
397323.7985	1523980157	0.1752	10	111	-1.2754011	3.5701504	1.061059	7.47E-06	3.6744852	2.57E-05	-0.002706528	0.015385619	32.18123675
397323.8665	1523980157	0.2432	10	111	-1.8043771	3.5586128	1.061059	7.47E-06	3.6744852	2.57E-05	-0.002706528	0.015385619	32.18232768
397323.9332	1523980157	0.3099	10	111	-2.2887053	3.547287	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.18339775
397324.0026	1523980157	0.3793	10	111	-2.8602805	3.5334463	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.18451114
397324.0721	1523980157	0.4488	10	111	-3.4333405	3.5185871	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.18562614
397324.1411	1523980157	0.5178	10	111	-3.9605985	3.5047235	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.18673311
397324.2077	1523980157	0.5844	10	111	-4.3574219	3.4936581	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.18780158
397324.4076	1523980157	0.7843	10	111	-4.4005837	3.4823895	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.1910086
397324.5844	1523980158	0.9611	10	111	-4.4006977	3.472106	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.19384502
397324.8059	1523980158	1.1826	10	111	-4.400516	3.4617157	1.061059	0.000100105	3.6744852	0.000355628	-0.035391808	0.015385619	32.19739857
397325.0481	1523980158	1.4248	10	111	-4.4001665	3.4513168	1.061059	0.001386465	3.6744852	0.004832019	-0.088726044	0.015385619	32.20128421
397325.3317	1523980158	1.7084	10	111	-4.4002523	3.4412775	1.061059	0.001386465	3.6744852	0.004832019	-0.088726044	0.015385619	32.20583403
397325.6412	1523980159	2.0179	10	111	-4.4003167	3.4310675	1.061059	0.001386465	3.6744852	0.004832019	-0.088726044	0.015385619	32.21079937
397325.9945	1523980159	2.3712	10	111	-4.4003401	3.4208851	1.061059	0.00253066	3.6744852	0.008762571	-0.03394413	0.015385619	32.2164674
397326.3899	1523980159	2.7666	10	111	-4.4003305	3.4105883	1.061059	0.00253066	3.6744852	0.008762571	-0.03394413	0.015385619	32.21242679
397326.8273	1523980160	3.204	10	111	-4.4002023	3.4001951	1.061059	0.00253066	3.6744852	0.008762571	-0.03394413	0.015385619	32.20795407
397327.3317	1523980160	3.7084	10	111	-4.40027	3.3899632	1.061059	0.004169283	3.6744852	0.014341337	-0.022569656	0.015385619	32.20279623
397327.8795	1523980161	4.2562	10	111	-4.4002676	3.379674	1.061059	0.004169283	3.6744852	0.014341337	-0.022569656	0.015385619	32.1971946
397328.476	1523980162	4.8527	10	111	-4.4003797	3.3694773	1.061059	0.00556367	3.6744852	0.019053606	-0.018244743	0.015385619	32.19109498
397329.1361	1523980162	5.5128	10	111	-4.3997993	3.3594084	1.061059	0.006372827	3.6744852	0.021775985	-0.016337395	0.015385619	32.184345
397329.8633	1523980163	6.24	10	111	-4.4001875	3.3492594	1.061059	0.006372827	3.6744852	0.021775985	-0.016337395	0.015385619	32.1849662
397330.6744	1523980164	7.0511	10	111	-4.400116	3.3390818	1.061059	0.008244076	3.6744852	0.028042793	-0.01288414	0.015385619	32.18565907
397331.5522	1523980165	7.9289	10	111	-4.399868	3.3288908	1.061059	0.00932307	3.6744852	0.031640131	-0.01170063	0.015385619	32.18640891
397332.5177	1523980166	8.8944	10	111	-4.4001021	3.3187056	1.061059	0.010506304	3.6744852	0.03557295	-0.010849953	0.015385619	32.19678335
397333.5731	1523980167	9.9498	10	111	-4.3998771	3.3086939	1.061059	0.011791123	3.6744852	0.039830428	-0.009757996	0.015385619	32.20812486
397334.7379	1523980168	11.1146	10	111	-4.4000196	3.2985725	1.061059	0.013214783	3.6744852	0.044533622	-0.008803368	0.015385619	32.220642
397336.0135	1523980169	12.3902	10	111	-4.3999648	3.2884941	1.061059	0.014785967	3.6744852	0.049708325	-0.008008957	0.015385619	32.2117193
397337.4849	1523980171	13.8616	10	111	-4.4000754	3.2783966	1.061059	0.016573017	3.6744852	0.055575863	-0.006782532	0.015385619	32.201427
397339.0873	1523980172	15.464	10	111	-4.4001265	3.2683697	1.061059	0.018526355	3.6744852	0.061969727	-0.006236076	0.015385619	32.21123072
397340.9348	1523980174	17.3115	10	111	-4.3997769	3.2583685	1.061059	0.020788368	3.6744852	0.069351353	-0.005470276	0.015385619	32.222534
397343.0635	1523980176	19.4402	10	111	-4.399642	3.2483273	1.061059	0.023385985	3.6744852	0.077802271	-0.00455761	0.015385619	32.296089
397345.6364	1523980179	22.0131	10	111	-4.3993869	3.2383146	1.061059	0.026548954	3.6744852	0.088060468	-0.003764153	0.015385619	32.249538
397348.8385	1523980182	25.2152	10	111	-4.3997607	3.2282915	1.061059	0.030450463	3.6744852	0.10067433	-0.002987862	0.015385619	32.260742
397352.881	1523980186	29.2577	10	111	-4.3996267	3.2182331	1.061059	0.035404067	3.6744852	0.11663996	-0.002013207	0.015385619	32.30997378
397357.8882	1523980191	34.2649	10	111	-4.4000101	3.2092428	1.061059	0.041518126	3.6744852	0.13628758	-0.001688004	0.015385619	32.270641
397362.8912	1523980196	39.2679	10	111	-4.3999043	3.2025948	1.061059	0.047634158	3.6744852	0.15589406	-0.001339912	0.015385619	32.32977182
397367.8954	1523980201	44.2721	10	111	-4.4001884	3.1976299	1.061059	0.053759981	3.6744852	0.17549694	-0.000989914	0.015385619	32.393414
397372.8993	1523980206	49.276	10	111	-4.3999205	3.1937323	1.061059	0.059860975	3.6744852	0.19499348	-0.000999451	0.015385619	32.38942708
397377.9061	1523980211	54.2828	10	111	-4.4000416	3.1906118	1.061059	0.065992035	3.6744852	0.21456465	-0.000519753	0.015385619	32.485943
397382.9073	1523980216	59.284	10	111	-4.3996615	3.1881218	1.061059	0.072098449	3.6744852	0.23403969	-0.000534058	0.015385619	32.472675
397387.9288	1523980221	64.3055	10	111	-4.3999486	3.1857481	1.061059	0.078240633	3.6744852	0.25361389	-0.00042057	0.015385619	32.498703
397392.9472	1523980226	69.3239	10	111	-4.3999882	3.1837893	1.061059	0.084360413	3.6744852	0.27310377	-0.00042057	0.015385619	32.551899
397397.9534	1523980231	74.3301	10	111	-4.4001255	3.1820154	1.061059	0.090476312	3.6744852	0.29256973	-0.000355721	0.015385619	32.551899
397402.9617	1523980236	79.3384	10	111	-4.4000778	3.1803627	1.061059	0.096605547	3.6744852	0.31206784	-0.000245094	0.015385619	32.598236
397407.971	1523980241	84.3477	10	111	-4.4001522	3.1789656	1.061059	0.10271531	3.6744852	0.33149463	-0.000228882	0.015385619	32.64742902
397412.9801	1523980246	89.3568	10	111	-4.399826	3.1775064	1.061059	0.10882976	3.6744852	0.35092741	-0.000355721	0.015385619	32.69837098
397417.9802	1523980251	94.3569	10	111	-4.4002571	3.1761608	1.061059	0.11496154	3.6744852	0.37040684	-0.000306129	0.015385619	32.747738
397423.0017	1523980256	99.3784	10	111	-4.4000149	3.174922	1.061059	0.12109957	3.6744852	0.38989821	-0.000300407	0.015385619	32.766895
397428.0089	1523980261	104.3856	10	111	-4.4002652	3.1736078	1.061059	0.12722771	3.6744852	0.40935072	-0.000244141	0.015385619	32.86828398
397433.0191	1523980266	109.3958	10	111	-4.4003005	3.1725245	1.061059	0.13335274	3.6744852	0.42878601	-0.000195503	0.015385619	32.891457
397438.0381	1523980271	114.4148	10	111	-4.4000659	3.1713409	1.061059	0.13949178	3.6744852	0.44825861	-0.000304222	0.015385619	32.931335
397443.0528	1523980276	119.4295	10	111	-4.3998156	3.1702251	1.061059	0.14561623	3.6744852	0.46767825	-0.000313759	0.015385619	32.93343
397448.0673	1523980281	124.444	10	111	-4.4000254	3.1691742	1.061059	0.15173839	3.6744852	0.48708373	-0.000273705	0.015385619	32.982594
397453.0872	1523980286	129.4639	10	111	-4.3999486	3.1682024	1.061059	0.15786104	3.6744852	0.50648427	-9.82E-05	0.015385619	32.999676
397458.1056	1523980291	134.4823	10	111	-4.4001513	3.1669531	1.061059	0.16398782	3.6744852	0.52589154	-0.000415802	0.015385619	33.06780464
397463.1233	1523980296	139.5	10	111	-4.400207	3.1661167	1.061059	0.17015022	3.6744852	0.54540515	-0.000164986	0.015385619	33.134041
397468.1236	1523980301	144.5003	10	111	-4.4002409	3.1650887	1.061059	0.17623501	3.6744852	0.56466687	-0.00021553	0.015385619	33.19055487
397473.1355	1523980306	149.5122	10	111	-4.3996654	3.1640606	1.061059	0.18236755	3.6744852	0.58407354	-0.000106812	0.015385619	33.2609276
397478.1449	1523980311	154.5216	10	111	-4.3999438	3.1629953	1.061059	0.18850119	3.6744852	0.60347784	-0.000196457	0.015385619	33.24158539
397483.1618	1523980316	159.5385	10	111	-4.4000707	3.1621304	1.061059	0.19463269	3.6744852	0.62286925	-0.000148773	0.015385619	33.26853546
397488.1751	1523980321	164.5518	10	111	-4.3997841	3.1610842	1.061059	0.20073515	3.6744852	0.64216292	-0.000288963	0.015385619	33.34818841
397493.18	1523980326	169.5567	10	111	-4.3999915	3.1602459	1.061059	0.20688185	3.6744852	0.66159028	-0.000242233	0.015385619	33.35485487
397498.1994	1523980331	174.5761	10	111	-4.3998809	3.1591673	1.061059	0.2130172	3.6744852	0.68097603	-0.000240326	0.015385619	33.36888472
397503.2152	1523980336	179.5919	10	111	-4.3999739	3.1583042	1.061059	0.21913613	3.6744852	0.70030391	-0.000133514	0.015385619	33.43221174
397508.2167	1523980341	184.5934	10	111	-4.3999801	3.1572752	1.061059	0.22526224	3.6744852	0.71964854	-0.000387192	0.015385619	33.48946986
397513.2298	1523980346	189.6065	10	111	-4.400177	3.1562738	1.061059	0.23135738	3.6744852	0.73888946	-0.000180244	0.015385619	33.54559188
397518.2439	1523980351	194.6206	10	111	-4.4001641	3.1552362	1.061059	0.23749873	3.6744852	0.75827056	-0.000191689	0.015385619	33.51735756
